symbol,open,high,low,close,volume,unlocked_mkt_cap,circulating_supply,total_supply,volume_24h,volume_market_cap_24h
STOUSDT,0.0854,0.0873,0.0827,0.0829,10428114.4,18400053.31418059,225333333.0,1000000000.0,7023226.19747567,0.38169596998194544
LAUSDT,0.3217,0.3277,0.3038,0.3041,3042232.9,59152358.40131259,193000000.0,1000000000.0,6406874.96130169,0.10831140354261043
ERAUSDT,0.756,0.7702,0.736,0.7368,2106309.0,109850187.29020877,148500000.0,1000000000.0,18310699.86856926,0.1666879258038492
CUSDT,0.2172,0.2672,0.216,0.2334,102930944.4,36335431.40985758,160000000.0,1000000000.0,34773098.63148203,0.9570024981745036
TREEUSDT,0.3444,0.3475,0.3316,0.3345,22473808.5,56861359.03956872,156122449.0,1000000000.0,149855926.38650626,2.6354615668300228
BABYUSDT,0.04639,0.04713,0.04531,0.04531,17080022.0,121254003.99271202,2605744312.98,10336845656.0,18813237.25332178,0.155155595970691
TOWNSUSDT,0.02591,0.02719,0.02435,0.02458,276512296.0,52496094.53607204,2109362819.0,10128333333.0,38214677.24393212,0.7279527664229075
NEWTUSDT,0.2729,0.2762,0.2665,0.2665,2424816.2,61047745.70998685,215000000.0,1000000000.0,29207669.16863828,0.4784397659397958
BFUSDUSDT,0.9995,0.9996,0.999,0.9993,7511464.0,1659376989.0679827,1660000100.0,1660000100.0,4642879.27139699,0.0027979653219156317
PLUMEUSDT,0.08153,0.08427,0.08057,0.08059,845316979.0,216121583.02298737,2650000000.0,10000000000.0,37365404.99642935,0.17289066864023037
DOLOUSDT,0.2927,0.3719,0.2848,0.3264,238706378.3,84834770.86168522,441621967.0,998851995.6451048,193531541.676692,2.281276176159257
MITOUSDT,0.2355,0.318,0.2171,0.2307,214161805.1,34653518.07790362,181273082.0,1000000000.0,18452311.55585857,0.5324801803492631
SAHARAUSDT,0.08701,0.08879,0.08611,0.08683,25563066.0,206511883.48157787,2208541667.0,10000000000.0,36330899.00530217,0.17592643286575374
A2ZUSDT,0.0057,0.005799,0.005474,0.005662,422793917.0,43073600.505597435,7178499556.090717,9131114940.090717,19874771.61385813,0.4614142161455807
ONDOUSDT,0.9083,0.9207,0.8964,0.8971,10365861.1,2960872890.3880568,3159107529.0,10000000000.0,198968319.92377466,0.06719921026319288
WLFIUSDT,0.2,0.478,0.2,0.2335,3885050969.0,5348742978.511817,24669070265.0,100000000000.0,1028212898.7085437,0.1922344937566291
SOMIUSDT,0.3,0.66,0.3,0.4917,236978478.9,71581275.58270787,160200000.0,1000000000.0,219207616.43841583,3.0623597393865185
HUMAUSDT,0.02539,0.02547,0.02448,0.02493,120127074.0,55045415.99437418,2243333333.0,9999997785.50501,16618447.17476515,0.3019042889323174
PROVEUSDT,0.9739,0.989,0.9501,0.9518,4343064.6,178609687.0902287,195000000.0,1000000000.0,124717489.2066356,0.6982683371682509
