symbol,open,high,low,close,volume,unlocked_mkt_cap,circulating_supply,total_supply,volume_24h,volume_market_cap_24h
CVCUSDT,0.0891,0.0911,0.0883,0.0909,2579849.0,90068353.24998042,1000000000.0,1000000000.0,7791179.25858313,0.08650296111175791
CHZUSDT,0.03902,0.03965,0.03847,0.03946,30865422.0,390313703.43943185,9815453331.0,9815453331.0,19852993.30421538,0.050864197514131425
BANDUSDT,0.814,0.852,0.8,0.813,1549759.5,126921640.60223272,165305605.038063,165305605.038063,10591376.95633406,0.08344815672157127
XTZUSDT,0.7334,0.7447,0.725,0.7369,2596108.2,770369999.939675,1056072557.212367,1076136536.767433,19459639.93940774,0.025260121682998505
RVNUSDT,0.01319,0.01353,0.01307,0.01333,60167070.9,204636573.13738975,15546040073.47193,15546040073.47193,6253216.8867465,0.0305576700727303
HBARUSDT,0.22797,0.22951,0.22028,0.22574,107200716.0,9311795672.567654,42392927394.96641,50000000000.0,192409566.8032066,0.02066299278559569
NKNUSDT,0.0266,0.028,0.0263,0.0275,11353679.0,21006896.43490018,791834716.9601381,791834716.9601381,2206383.30144827,0.10503137901811409
STXUSDT,0.622,0.63,0.61,0.625,2227852.4,1145684398.5081449,1796088231.4377,1796088231.4377,30643017.57891095,0.02674647365261569
KAVAUSDT,0.3782,0.3822,0.3726,0.3794,7717771.6,400450004.40072984,1082853067.0,1082853067.0,7000391.39020976,0.01748131180741473
ARPAUSDT,0.02218,0.02263,0.0217,0.02241,29581928.2,33691534.301282056,1519586598.3877385,1999999999.9877386,27006239.71709297,0.8015734598369213
IOTXUSDT,0.02804,0.02826,0.02749,0.02772,24819140.0,259505102.67858198,9441368979.0,9441368983.0,3953853.59747745,0.015236130452412016
RLCUSDT,1.195,1.269,1.17,1.184,3397222.0,112416993.30653852,86999784.9868455,86999784.9868455,43060178.17260484,0.38303976032509957
BCHUSDT,530.8,554.3,524.0,552.8,38450.048,11941159754.953926,19920515.625,19920515.625,724634125.1102972,0.060683730892191985
FTTUSDT,0.8415,0.8566,0.8277,0.8474,481419.1,263398790.56932944,328895103.813207,328895103.813207,5141409.77949632,0.0195194889406413
OGNUSDT,0.0631,0.0759,0.0624,0.0671,154191875.0,41539283.60651647,661887962.0,1409664846.0,7511597.55155286,0.18083117712637872
LSKUSDT,0.373,0.379,0.369,0.376,895065.0,74780879.45542772,200461454.3753694,400000000.0,2572794.47403404,0.034404442589733436
BNTUSDT,0.7463,0.7546,0.7345,0.7521,254309.8,86462728.39585955,115188101.74069732,115188101.74069732,5728566.68740223,0.06625475269730852
MBLUSDT,0.002185,0.002211,0.002169,0.002201,657488853.0,40852599.477235764,18713887214.0,30000000000.0,4096049.92808275,0.10026411979891724
COTIUSDT,0.05091,0.05233,0.05008,0.05194,13857140.0,117362508.3385461,2333414169.174576,2333419600.0740914,6551516.49118812,0.055822907876930276
DATAUSDT,0.0165,0.01702,0.01618,0.01665,21332479.1,18839658.749058098,1180603853.0,1242523352.0,1688961.45626283,0.08964925950939906
SOLUSDT,205.09,207.06,197.52,202.7,3894576.115,113016852392.84573,541036869.0113819,608899986.4148117,7382589319.991965,0.06532290683808942
CTSIUSDT,0.0813,0.082,0.0779,0.0793,24380189.0,66674236.18936648,879438569.7111657,1000000000.0,18659424.95838085,0.2798595983219788
HIVEUSDT,0.2012,0.2042,0.1989,0.2025,1644196.0,98453051.27847841,487035105.739,487035105.739,1284023.90173794,0.013041991945034052
