symbol,open,high,low,close,volume,unlocked_mkt_cap,circulating_supply,total_supply,volume_24h,volume_market_cap_24h
PHAUSDT,0.1052,0.113,0.1043,0.1083,20546527.0,83972468.31781222,809165276.6613677,1000000000.0,10237596.0257559,0.12191610215635765
ARKUSDT,0.4389,0.4456,0.4337,0.4423,630318.0,82821675.60995948,191064612.0,191064612.0,2572831.39142711,0.031064710686893197
ACTUSDT,0.0396,0.0406,0.039,0.0402,45647444.5,81596329.65828566,1258035045.0,2230764830.37,310575.03138457,0.003806237764433964
CHRUSDT,0.0955,0.0983,0.0941,0.0958,7584000.0,81397023.05032396,846281914.378197,846281914.378197,5482810.6708388,0.06735885988666976
XAIUSDT,0.0475,0.049,0.0465,0.0486,31956421.6,81048599.56296733,1718995003.2942157,1994924287.395275,13399895.42498389,0.16533160964210616
AEVOUSDT,0.0897,0.0917,0.088,0.0913,8706235.32,80668278.66971715,912940713.0882182,1000000000.0,9799435.6460991,0.12147817962276423
SPELLUSDT,0.0004902,0.0004974,0.000482,0.0004916,1625859519.0,80367047.65298091,166146311645.1774,196008739620.0,5771687.9910581,0.07181659846433368
FLUXUSDT,0.2036,0.2103,0.1994,0.2072,3042505.99,79338868.98486614,390462359.4991484,390462359.4991484,3542505.81006139,0.04465031900993095
LQTYUSDT,0.776,0.803,0.762,0.792,1138640.1,78939419.10873339,95246389.81942777,100000000.0,33584049.92296322,0.4254408038739631
PUNDIXUSDT,0.2922,0.2953,0.2872,0.2932,1171778.5,78384573.42407197,258386541.0999244,258386541.0999244,22679447.30948576,0.2893355965182925
IQUSDT,0.003299,0.003373,0.003262,0.003312,86517211.0,77062291.22708966,23074159577.929,23074159577.929,1160442.50396415,0.015058499889972392
EDUUSDT,0.1372,0.1403,0.1346,0.1377,7215698.0,76718610.59121603,582156794.0,1000000000.0,5173226.03443713,0.0674311747119863
CETUSUSDT,0.0911,0.0933,0.0892,0.0912,12393608.2,75987724.48872682,833695652.0,1000000000.0,9825128.54030493,0.12929889145137569
BANANAUSDT,19.38,19.86,18.97,19.45,41955.714,75865013.1340021,4004379.65788956,8453114.49463985,11325124.1686648,0.1492799341991937
