symbol,open,high,low,close,volume,unlocked_mkt_cap,circulating_supply,total_supply,volume_24h,volume_market_cap_24h
GALAUSDT,0.01618,0.01691,0.0161,0.01611,506449471.0,742891837.6754853,45842142181.076965,45842142181.076965,66550128.42876763,0.08958252743360802
VIRTUALUSDT,1.1511,1.17,1.1087,1.1094,4644395.8,740100017.9391407,655568776.7243915,1000000000.0,132198118.33684728,0.1786219634272703
SANDUSDT,0.273,0.2878,0.2729,0.2771,22980472.0,724723017.6723797,2573289192.2233224,3000000000.0,46626361.96462502,0.06433680292696742
JASMYUSDT,0.01467,0.0149,0.01432,0.01433,115940601.9,708481179.1928841,49444999677.16958,50000000000.0,24608261.24123375,0.034733824925692415
JTOUSDT,1.936,1.976,1.886,1.886,1265476.4,701286046.804811,373124372.7,999999671.0640484,39533961.75352278,0.05637351824358524
ZECUSDT,40.05,41.44,39.91,40.43,34049.293,667756476.8000168,16198182.5405448,16198182.5405448,87730638.19476013,0.13138118646962096
FLOWUSDT,0.398,0.454,0.397,0.423,34443735.21,661283817.3892591,1606840676.485047,1606840676.485047,25200430.76446923,0.038108343349396084
DEXEUSDT,7.694,7.761,7.38,7.394,69571.33,617403005.6407491,83733448.90505138,96504599.33609451,4578878.32785548,0.007416352505610915
MANAUSDT,0.2852,0.3029,0.2843,0.2878,15282296.0,614285642.8803941,1969729010.368757,2193179327.320146,40026912.52916599,0.06516009773804778
SYRUPUSDT,0.4729,0.4769,0.4489,0.4489,19411533.1,599981758.6476235,1193941408.7663808,1200275708.54902,103035034.18036607,0.17173027795479992
ETHFIUSDT,1.082,1.118,1.067,1.068,8944277.1,533176710.190295,466109038.0,1000000000.0,76025655.44516657,0.1425899781294506
STRKUSDT,0.1279,0.1303,0.1255,0.1256,21393529.98,502833111.9619662,4077130043.348971,10000000000.0,25101070.42001759,0.04991928698187284
TUSDUSDT,0.9967,0.9971,0.9959,0.9966,419576.0,493041092.38673514,494515083.0,494515083.0,48658687.09324975,0.09869093640390221
DYDXUSDT,0.61,0.6198,0.5985,0.5996,3144689.57,465780967.37895215,777765104.1081469,958342745.0,12096909.04435019,0.025971239469963856
NEOUSDT,6.925,7.033,6.662,6.677,751180.85,465260245.79569703,70538831.0,100000000.0,26477172.55774845,0.0569083062587191
RSRUSDT,0.007491,0.00767,0.007265,0.007271,225604335.4,454910305.0166178,59676150306.0,100000000000.0,17063247.50810002,0.03750903710013055
ZROUSDT,1.944,1.975,1.875,1.877,1537565.71,452273178.10401684,239782549.94498447,1000000000.0,22425407.58429963,0.0495837663385426
ZKUSDT,0.06024,0.06125,0.05845,0.05849,46529490.9,438522258.52089274,7608756746.536252,13751372591.3152,24678742.26733562,0.05627705729368316
APEUSDT,0.5713,0.5893,0.5618,0.5623,4362203.39,433669221.9847032,752651515.0,1000000000.0,23685702.67005366,0.05461697872321944
ARUSDT,6.43,6.63,6.34,6.35,498159.29,425209031.6199642,65652466.0,65652466.0,35529515.60497948,0.08355776327144063
SUNUSDT,0.02281,0.02294,0.02259,0.02264,36726461.0,425174850.74528867,19161949451.31451,19900730000.0,14248586.5547071,0.03351229859840196
RUNEUSDT,1.213,1.232,1.186,1.189,3952392.1,425142833.15883225,351324449.0,425415266.0,41884386.15081316,0.09851838696094228
COMPUSDT,43.18,43.62,42.44,42.46,35570.213,407945404.3418654,9457131.85118033,10000000.0,21664909.71830004,0.05310737536865219
EIGENUSDT,1.218,1.242,1.193,1.193,3185261.53,407482188.895145,327741070.01361275,1745742217.0723069,66870996.65050449,0.16410777813827837
EGLDUSDT,14.4,14.88,14.16,14.18,109098.77,400556468.9914291,28580375.51013093,28588531.0,16329831.23500198,0.04076786295854679
AXSUSDT,2.291,2.799,2.291,2.522,16896035.59,399281083.4822926,166693057.8431259,270000000.0,25214221.99887974,0.06314905223902986
KAVAUSDT,0.3794,0.3854,0.3754,0.3757,10127983.1,398660169.6780983,1082853067.0,1082853067.0,7170679.16480501,0.01798694655298782
CHZUSDT,0.03947,0.04177,0.03947,0.03995,130903809.0,389204553.0582711,9815850385.0,9815850385.0,19616276.64682281,0.050400943392576114
XECUSDT,2.016e-05,2.04e-05,1.979e-05,1.983e-05,14893670346.0,389176341.5047609,19915251547581.0,19915251547581.0,6199096.1429827,0.01592875897597918
WUSDT,0.0884,0.0894,0.0828,0.0833,79265838.1,372839482.97251403,4744458107.0,10000000000.0,43717900.78764501,0.11725662861427132
CVXUSDT,3.593,3.653,3.469,3.476,396446.679,362858575.0199297,99411254.40630296,99920548.22721404,9600353.64945067,0.02645756311235963
SUPERUSDT,0.5845,0.5919,0.5679,0.5684,1891031.0,353252638.96417874,619245952.4169173,999998077.4169173,9344098.0491238,0.02645160154082056
GNOUSDT,129.34,131.65,127.94,128.19,1680.27,350539954.13421154,2639061.44221045,2999934.74597423,5819704.84004024,0.016602115597390776
1INCHUSDT,0.247,0.2505,0.2419,0.2421,2643732.9,345648142.82793105,1396095115.824982,1500000000.0,16148361.13040247,0.046719073906441824
JSTUSDT,0.03649,0.03654,0.03588,0.03638,28474529.5,343038980.77426153,9900000000.0,9900000000.0,15034217.54864859,0.04382655730469864
LUNCUSDT,5.896e-05,5.996e-05,5.836e-05,5.84e-05,26592546125.8,325971221.8837347,5504185667737.597,6489992970700.407,6708064.59994395,0.020578701890243977
MOVEUSDT,0.1236,0.1248,0.1205,0.1205,5654661.1,322883501.75232697,2700000000.0,10000000000.0,21294754.38098093,0.06595181935717304
LPTUSDT,7.086,7.253,6.838,6.857,702982.61,309107367.84876424,44052241.25080599,44052241.25080599,67381631.54575613,0.21798778856259318
AXLUSDT,0.309,0.3211,0.303,0.3033,4558853.98,307695761.18364906,1029987654.819778,1214525642.49945,7792831.52778032,0.0253264182054466
TWTUSDT,0.7383,0.7524,0.7368,0.7368,576526.0,306947724.4368416,416649900.0,999668148.0,10370741.91670866,0.03378667144620768
DASHUSDT,24.25,24.87,23.58,23.6,169642.549,295903027.1553655,12398977.45026203,12398977.45026203,32614605.38651136,0.11022058712967096
BERAUSDT,2.673,2.747,2.567,2.582,2087358.031,289115911.30318904,125400913.2934632,507920913.2934632,45891281.67236759,0.15872969932893968
QTUMUSDT,2.963,3.019,2.705,2.715,3055139.9,288440172.9031577,105794505.5,107822406.0,112986244.7945767,0.3917146618564511
AMPUSDT,0.003425,0.003486,0.003327,0.003334,343081465.0,282809585.71850955,84282013820.2134,99719967269.91672,6642017.52998162,0.023485828859396075
DCRUSDT,16.26,16.7,15.85,15.85,18331.452,281784603.64142543,16996792.48829643,16996792.48829643,1792445.31971253,0.0063610477526069515
TURBOUSDT,0.003947,0.004028,0.003864,0.003865,269878968.0,267245890.50304124,69000000000.0,69000000000.0,19624715.32307595,0.07343317903274783
FTTUSDT,0.8474,0.8549,0.816,0.8195,598676.36,262010418.39495668,328895103.813207,328895103.813207,4869051.82486284,0.01858342830292798
IOTXUSDT,0.02772,0.02824,0.02751,0.02753,23735571.0,261552718.58324215,9441368979.0,9441368983.0,4130136.84327787,0.01579083890104322
KSMUSDT,16.29,17.8,15.34,15.42,437339.963,259474509.45341074,16996300.83992567,16996300.83992567,12619479.92496488,0.04863475780934365
KAITOUSDT,1.0892,1.0991,1.0501,1.0506,4742716.5,248034626.74742982,241388889.0,1000000000.0,27147109.02370021,0.10944886760244057
TFUELUSDT,0.03462,0.0352,0.03441,0.03448,13794306.0,242354720.8488707,7058314076.0,7058314076.0,1263232.39258253,0.005212328392687946
BIOUSDT,0.1634,0.1723,0.1525,0.1551,155308180.8,242107938.82428813,1671788863.83,3320000000.0,94563483.18758687,0.3905839835190911
GLMUSDT,0.2385,0.2417,0.2345,0.2345,1395154.1,237158397.4589342,1000000000.0,1000000000.0,6578094.03903294,0.02773713311236212
SNXUSDT,0.703,0.72,0.678,0.679,1627552.3,236048014.4101977,343466216.99839866,343889850.0967736,10981582.42616308,0.046522663847023894
BATUSDT,0.1534,0.158,0.1507,0.1507,4886681.0,233778021.65298063,1495696056.9526057,1500000000.0,11721728.39527038,0.050140420867578715
SFPUSDT,0.4751,0.4831,0.4628,0.4628,695649.0,233395514.6738402,500000000.0,500000000.0,2633724.46389307,0.011284383367750585
ZRXUSDT,0.251,0.275,0.2503,0.2637,23231265.0,233089904.0736245,848396562.8973439,1000000000.0,53618285.72310606,0.23003263884895683
CKBUSDT,0.004942,0.005031,0.004789,0.004801,353276278.0,232639162.75480452,47195031167.40423,47937582661.79182,14112780.30646864,0.060663820052271826
MINAUSDT,0.1802,0.1875,0.18,0.1802,10685250.3,225204961.5613049,1250513031.8400393,1250513031.8400393,7152563.13195907,0.03176023779570244
ZILUSDT,0.0113,0.01172,0.01121,0.01122,87122059.3,223506132.33815554,19518923624.075005,20200078738.979336,12789698.12910804,0.05722303005878047
OMUSDT,0.2212,0.2228,0.2109,0.2116,25702445.3,217965973.7394074,1059031215.47576,1689160001.3261833,35810635.37482965,0.16429461333099454
PLUMEUSDT,0.08153,0.08427,0.08057,0.08059,845316979.0,216121583.02298737,2650000000.0,10000000000.0,37365404.99642935,0.17289066864023037
SUSHIUSDT,0.7639,0.7954,0.7584,0.7588,3602104.4,215408446.69875082,276152099.8482565,285195141.7981629,25567250.15286845,0.11869195727790705
GASUSDT,3.336,3.484,3.257,3.27,611385.6,211870926.12600923,64992331.0,64992331.0,6912927.23306758,0.032628012533235204
PNUTUSDT,0.2135,0.2166,0.2071,0.2072,33566764.6,209773306.3744434,999851939.673163,999851939.673163,44516473.17526843,0.21221228737181141
SAHARAUSDT,0.08701,0.08879,0.08611,0.08683,25563066.0,206511883.48157787,2208541667.0,10000000000.0,36330899.00530217,0.17592643286575374
RVNUSDT,0.01332,0.01348,0.01313,0.01314,67104432.1,203837292.5846795,15546724973.47193,15546724973.47193,5946215.10334843,0.029171379917530115
ASTRUSDT,0.02409,0.02441,0.02346,0.02347,32607645.6,191867195.52923155,8164377289.0,8504524605.0,3694315.59545957,0.019254545235153186
BLURUSDT,0.07691,0.07952,0.07572,0.07572,14363808.0,191725783.19463244,2497053030.2987065,3000000000.0,9027314.17990668,0.04708450803793304
ACHUSDT,0.02017,0.0205,0.01961,0.01965,92002120.0,188516101.7795135,9453097145.70716,9999999999.999989,12338370.92988738,0.06544995792623705
ORDIUSDT,8.817,8.938,8.624,8.631,407599.75,187606837.99630776,21000000.0,21000000.0,31577723.28584887,0.16831861579837695
NOTUSDT,0.001791,0.00182,0.001749,0.001751,763209011.0,187556523.0880695,99433648825.2978,102456956826.9109,26872732.17752326,0.14327804618613468
ROSEUSDT,0.02486,0.02586,0.02435,0.02436,53649432.8,181389936.94158664,7408659381.0,10000000000.0,5871695.52950067,0.03237056932982751
YFIUSDT,5356.0,5443.0,5252.0,5256.0,157.30883,179012312.34037802,33827.12753195,36646.35801769,13525634.30610299,0.07555700571246209
PROVEUSDT,0.9739,0.989,0.9501,0.9518,4343064.6,178609687.0902287,195000000.0,1000000000.0,124717489.2066356,0.6982683371682509
SKLUSDT,0.03218,0.03562,0.0303,0.03114,753316574.0,176945511.61052102,5960602671.0,6210750000.0,44361747.19382934,0.25070851919360937
IDUSDT,0.1719,0.1723,0.1629,0.163,13224840.0,175869412.86448833,1099792313.4004354,1995195090.733769,9751682.05357958,0.055448425594583
COWUSDT,0.3444,0.3513,0.3376,0.3379,1988886.9,174462749.6510893,509039206.97411555,1000000000.0,6871549.7496201,0.039386916481384225
CELOUSDT,0.3129,0.3255,0.3078,0.3078,4526576.2,174132216.45117342,581410254.0,1000000000.0,12774259.47035185,0.0733595409895546
VTHOUSDT,0.001849,0.001919,0.001836,0.00186,662436249.0,173649439.46580493,93592069830.0,93592069830.0,1408536.13645835,0.008111377386482835
SCUSDT,0.003085,0.003129,0.003038,0.003048,133144557.0,169120599.01630464,56025636522.075195,61432095676.30304,5647787.24799268,0.03339502864135543
PROMUSDT,9.295,9.33,8.85,9.0,157163.86,165644191.5158476,18250000.0,19250000.0,4593511.83751977,0.027731197788968633
HOTUSDT,0.000954,0.000979,0.000935,0.000935,598325074.0,164817860.58295238,175026802279.06143,177619433541.14133,5631381.14785252,0.034167299150314245
TUSDT,0.01623,0.01652,0.01609,0.01609,21041742.7,164111956.31501523,10132205877.32724,11155000000.0,3743813.28342916,0.022812556546720198
GMXUSDT,14.86,15.25,14.61,14.62,36442.631,153131000.26204363,10287503.6518049,10287503.6518049,4702529.00807178,0.030709190170668466
KMNOUSDT,0.05696,0.06008,0.05646,0.05762,31202005.0,151445500.59851018,2699315153.5,9999963274.493172,9437632.36092076,0.062317020470224534
ANKRUSDT,0.01522,0.01589,0.01517,0.01518,129959541.3,151060077.35312325,10000000000.0,10000000000.0,9130210.3157631,0.06044092175605077
ONEUSDT,0.01074,0.01114,0.01033,0.01034,195776771.1,150653364.273543,14701343726.762915,14701343726.762915,8296854.01183136,0.05507247748391911
DGBUSDT,0.00841,0.00872,0.00827,0.00828,50405210.0,148980973.5205763,17882803314.47804,17882803314.47804,1683581.90344342,0.01130065043648607
LAYERUSDT,0.536,0.5415,0.5166,0.5202,2626082.0,145759202.2869787,283620401.6658579,999999568.6658679,11300327.19741466,0.0775273671926796
RPLUSDT,7.14,7.37,6.99,7.01,144190.27,145039520.2068239,21707238.69416839,21707238.69416839,5459593.17686113,0.03764210726204722
LRCUSDT,0.0883,0.119,0.0882,0.1058,425326348.0,144721163.01212993,1367105325.0232475,1373873397.4424574,41479259.92686202,0.2866150261892616
NEIROUSDT,0.00035492,0.00036109,0.00034371,0.00034379,20064290944.0,144619152.1442837,420684605745.287,420690000000.0,29827160.18429852,0.2062462664318523
MEMEUSDT,0.002845,0.002918,0.00272,0.00273,2097096382.0,139832643.91015258,54813504368.76927,69000000000.0,46095307.15131955,0.3296462532807247
ICXUSDT,0.128,0.1307,0.1268,0.1276,5632712.6,139396343.93576598,1074889880.0979688,1088942604.184146,1664054.79952588,0.011937578508462738
ORCAUSDT,2.291,2.308,2.208,2.216,500611.49,136676278.11974952,59957235.918636,74999658.886775,8284255.16940703,0.060612238519904264
NXPCUSDT,0.7204,0.7294,0.7067,0.7072,1469427.7,134752086.3679006,200400762.0,1000000000.0,16287775.46283671,0.1208721579150008
ALTUSDT,0.03406,0.03462,0.03281,0.03284,69731456.0,134701423.30374688,4236744686.3933325,10000000000.0,14782066.88850519,0.10973950034048385
BOMEUSDT,0.001952,0.001995,0.001903,0.001905,1828207941.0,134604811.81680676,68916065796.0707,68916065796.0707,26238472.90199847,0.19492968006008782
WOOUSDT,0.0692,0.0715,0.0678,0.0678,5041551.1,130407555.12195456,1905073607.037396,2205073607.037396,5263391.28102297,0.04036109162617726
GMTUSDT,0.042,0.0441,0.0414,0.0415,84396445.9,129426623.56988461,3095773763.12661,5119273763.12661,14410540.22514173,0.11134139041617415
POLYXUSDT,0.1316,0.1356,0.1308,0.1308,3579235.7,128835372.63153917,990983074.204626,1196104162.607267,2003143.26057745,0.015548084502431721
ONTUSDT,0.1554,0.1562,0.1464,0.1466,12082689.0,128481853.50381164,914697857.0,1000000000.0,10533442.81042725,0.08198389518185739
ENJUSDT,0.068,0.0705,0.0673,0.0673,18997427.8,127739141.44941615,1879417692.8187156,1923161849.9242923,9997845.79763187,0.07826767648654465
UMAUSDT,1.463,1.478,1.397,1.4,2099668.5,126436209.57443878,89893367.33881076,125993015.73858462,14783018.10145443,0.11692076305681239
BANDUSDT,0.813,0.829,0.781,0.783,1376962.1,126232768.02735768,165312842.775347,165312842.775347,10646138.37026383,0.08433735975714765
OSMOUSDT,0.1657,0.1736,0.1633,0.1635,4781782.25,125087581.45519134,742804350.0,995920900.0,5050679.59870791,0.04037714647570475
SSVUSDT,9.077,9.297,8.791,8.801,413986.565,124916362.42165153,13645813.62319396,13849182.61382318,18709903.41147931,0.14977944481223826
MASKUSDT,1.245,1.261,1.216,1.218,572114.0,124547897.78950648,100000000.0,100000000.0,21421038.56043731,0.17199036628173497
ZENUSDT,7.261,7.395,7.14,7.185,313184.93,123830894.42571896,17338525.73404655,21000000.0,8714180.86214706,0.07037162173914795
REDUSDT,0.4556,0.4718,0.4437,0.4499,13067364.9,122172608.60215253,280000000.0,597000000.0,43624473.57979485,0.35707245739390914
BABYUSDT,0.04639,0.04713,0.04531,0.04531,17080022.0,121254003.99271202,2605744312.98,10336845656.0,18813237.25332178,0.155155595970691
XNOUSDT,0.91,0.941,0.867,0.868,437160.06,118683965.61941276,133248297.0,133248297.0,701715.29880264,0.005912469263563794
VANAUSDT,4.172,4.209,4.012,4.022,220762.27,117120385.08516113,30084000.0,112641600.0,6361381.65360713,0.054314897009445556
COTIUSDT,0.05193,0.05448,0.05166,0.05166,27830456.0,116639346.96391177,2333766279.1488094,2333771710.0778956,6847395.97252428,0.05870571252977664
KDAUSDT,0.363,0.3744,0.3519,0.3521,3368806.07,116365806.22638756,330730446.62782,1000000000.0,4497324.79487827,0.03864816427369399
GUSDT,0.01164,0.01213,0.01153,0.01153,44233795.0,115112687.5181982,10114800000.0,12000000000.0,3623386.03567983,0.031476860750966375
MEUSDT,0.689,0.699,0.674,0.674,654412.0,112908106.34222221,167133148.566905,999996826.517468,12206537.20397541,0.10811037045451492
SXPUSDT,0.1764,0.1794,0.173,0.1732,5517623.1,112829284.4713296,654616063.8483478,654616063.8483478,4467335.11113483,0.039593755575663504
RLCUSDT,1.185,1.435,1.179,1.219,9660609.3,111803493.34255704,86999784.9868455,86999784.9868455,41261571.73289654,0.3690544051828001
OMNIUSDT,3.27,3.32,3.17,3.18,443723.72,109869958.47868697,34468488.35655884,100000000.0,15257999.26190579,0.13887325956226332
ERAUSDT,0.756,0.7702,0.736,0.7368,2106309.0,109850187.29020877,148500000.0,1000000000.0,18310699.86856926,0.1666879258038492
SXTUSDT,0.0733,0.0747,0.0722,0.0723,12231137.2,109356673.7805677,1400000000.0,5000000000.0,11710801.54824291,0.10708812862890749
ARKMUSDT,0.495,0.503,0.482,0.483,8750030.4,108213205.84134974,225100000.0,1000000000.0,40681758.84694066,0.3759407969724487
STORJUSDT,0.2592,0.2645,0.2546,0.2552,1489281.0,107793616.60275716,418973378.63491154,424999998.00000113,5855853.18341553,0.054324674948013095
STGUSDT,0.1685,0.1705,0.163,0.1632,3937893.7,107698764.71602263,660951371.0,1000000000.0,3504111.68284481,0.03253622910238908
IOUSDT,0.58,0.587,0.562,0.562,3615579.5,107479313.7326565,201338106.48958033,800000000.0,45487192.81153443,0.4232181173456228
LUNAUSDT,0.1484,0.1535,0.1471,0.1471,6820138.71,105056397.10817191,709984438.91686,1186707049.0,9628227.97559856,0.09164818364830084
NMRUSDT,15.51,16.52,14.37,14.81,745823.79,104418412.05628724,7533734.14130295,10663944.49561734,32027976.7573756,0.3067272919273161
HOMEUSDT,0.03598,0.0364,0.0351,0.03551,27596715.0,103661071.72961572,2720000000.0,10000000000.0,154662104.33502027,1.4919979289663632
BIGTIMEUSDT,0.05626,0.05626,0.05282,0.05284,53652660.0,103289412.02943538,1979783683.7933064,5000000000.0,16214699.99078455,0.15698317641854415
BBUSDT,0.1408,0.1423,0.1338,0.134,37941971.3,102610706.99130593,741069865.0,2100000000.0,14253374.17326153,0.13890727967081642
FUNUSDT,0.009467,0.00949,0.0092,0.009461,159697072.0,102350513.65311912,10806201658.398026,10806201658.398026,3278032.04313584,0.03202750944900551
AIXBTUSDT,0.1067,0.1084,0.1022,0.1023,21521080.7,102293412.07156953,975078852.334359,998914867.3841392,41803908.9829135,0.4086666788831466
XVSUSDT,6.35,6.51,6.29,6.32,63885.81,102158363.3442267,16306021.02703376,30000000.0,10549728.57850793,0.10326837894769512
REQUSDT,0.1433,0.1447,0.1359,0.1378,3116815.0,100825021.03773235,824196291.1180449,999418201.4136702,4703654.50128329,0.04665165901153656
AWEUSDT,0.05006,0.05051,0.04932,0.04944,4456650.0,100314158.26392621,1942420283.0270672,1942420283.0,15534735.1465947,0.15486084332904299
METISUSDT,16.2,16.8,15.87,15.89,71440.2,100223837.42024784,6555834.342,10000000.0,4614541.51662342,0.046042355146253475
